,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
9091,of:0000000000000003,Port#:1,151,10635,6316982,318,66,0,0,0,0,37,2719,2102000,64,5,0,0,0,0,1,0,0,0,0,0,True,0,6,781,691,-1,Blackhole,Attack
9092,of:0000000000000003,Port#:2,49,3622,13691,147,66,0,0,0,0,1,70,733,6,5,0,0,0,0,2,0,0,0,0,0,True,0,6,781,691,-1,Blackhole,Attack
9093,of:0000000000000003,Port#:3,126,12481,12117,116,66,0,0,0,0,6,733,663,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,781,691,-1,Blackhole,Attack
9094,of:0000000000000003,Port#:4,351,6318992,12061,126,66,0,0,0,0,64,2102000,663,5,5,0,0,0,0,4,0,0,0,0,0,True,0,6,781,691,-1,Blackhole,Attack
9095,of:0000000000000004,Port#:1,125,12355,9737,80,66,0,0,0,0,5,663,663,5,4,0,0,0,0,1,0,0,0,0,0,True,0,5,629,527,-1,Blackhole,Attack
9096,of:0000000000000004,Port#:2,126,12061,6318992,351,66,0,0,0,0,5,663,2102000,64,4,0,0,0,0,2,0,0,0,0,0,True,0,5,629,527,-1,Blackhole,Attack
9097,of:0000000000000004,Port#:3,285,6315632,11991,125,66,0,0,0,0,64,2102000,733,6,4,0,0,0,0,3,0,0,0,0,0,True,0,5,629,527,-1,Blackhole,Attack
9098,of:0000000000000001,Port#:1,47,3466,13481,144,66,0,0,0,0,0,0,663,5,5,0,0,0,0,1,0,0,0,0,0,True,0,604,398,316,-1,Blackhole,Attack
9099,of:0000000000000001,Port#:2,48,3532,13571,145,66,0,0,0,0,1,70,663,5,5,0,0,0,0,2,0,0,0,0,0,True,0,604,398,316,-1,Blackhole,Attack
9100,of:0000000000000001,Port#:3,114,11893,11949,116,66,0,0,0,0,5,663,733,6,5,0,0,0,0,3,0,0,0,0,0,True,0,604,398,316,-1,Blackhole,Attack
9101,of:0000000000000001,Port#:4,123,13139,13153,140,66,0,0,0,0,6,733,663,5,5,0,0,0,0,4,0,0,0,0,0,True,0,604,398,316,-1,Blackhole,Attack
9102,of:0000000000000002,Port#:1,49,3622,13649,146,66,0,0,0,0,0,0,733,6,5,0,0,0,0,1,0,0,0,0,0,True,0,4,273,214,-1,Blackhole,Attack
9103,of:0000000000000002,Port#:2,116,11949,11893,114,66,0,0,0,0,6,733,663,5,5,0,0,0,0,2,0,0,0,0,0,True,0,4,273,214,-1,Blackhole,Attack
9104,of:0000000000000007,Port#:1,123,12215,11207,101,66,0,0,0,0,5,663,733,6,5,0,0,0,0,1,0,0,0,0,0,True,0,5,541,452,-1,Blackhole,Attack
9105,of:0000000000000007,Port#:2,255,21224,11277,116,66,0,0,0,0,43,3448,733,6,5,0,0,0,0,2,0,0,0,0,0,True,0,5,541,452,-1,Blackhole,Attack
9106,of:0000000000000007,Port#:3,93,10647,21826,258,66,0,0,0,0,6,733,3448,43,5,0,0,0,0,3,304,7087,304,7087,304,True,0,5,541,452,-1,Blackhole,Attack
9107,of:0000000000000008,Port#:1,115,11207,15197,172,66,0,0,0,0,5,663,733,6,5,0,0,0,0,1,0,0,0,0,0,True,0,5,613,508,-1,Blackhole,Attack
9108,of:0000000000000008,Port#:2,258,21826,10647,93,66,0,0,0,0,43,3448,733,6,5,0,0,0,0,2,0,0,0,0,0,True,0,5,613,508,-1,Blackhole,Attack
9109,of:0000000000000008,Port#:3,124,13115,21728,261,66,0,0,0,0,6,737,3448,43,5,0,0,0,0,3,304,7087,304,7087,304,True,0,5,613,508,-1,Blackhole,Attack
9110,of:0000000000000005,Port#:1,140,13153,13139,123,66,0,0,0,0,5,663,733,6,5,0,0,0,0,1,0,0,0,0,0,True,0,5,662,561,-1,Blackhole,Attack
9111,of:0000000000000005,Port#:2,258,21434,11319,117,66,0,0,0,0,44,3518,733,6,5,0,0,0,0,3,0,0,0,0,0,True,0,5,662,561,-1,Blackhole,Attack
9112,of:0000000000000005,Port#:3,155,14007,12229,128,66,0,0,0,0,5,663,733,6,5,0,0,0,0,4,304,7087,304,7087,304,True,0,5,662,561,-1,Blackhole,Attack
9113,of:0000000000000006,Port#:1,125,11991,6315632,285,66,0,0,0,0,6,733,2233270,67,5,0,0,0,0,1,0,0,0,0,0,True,0,5,731,635,-1,Blackhole,Attack
9114,of:0000000000000006,Port#:2,128,12229,14007,155,66,0,0,0,0,6,733,663,5,5,0,0,0,0,2,0,0,0,0,0,True,0,5,731,635,-1,Blackhole,Attack
9115,of:0000000000000006,Port#:3,172,15197,11207,115,66,0,0,0,0,6,733,663,5,5,0,0,0,0,4,0,0,0,0,0,True,0,5,731,635,-1,Blackhole,Attack
9116,of:0000000000000009,Port#:1,136,12873,6316332,313,66,0,0,0,0,5,663,2102000,64,5,0,0,0,0,1,0,0,0,0,0,True,0,5,688,583,-1,Blackhole,Attack
9117,of:0000000000000009,Port#:2,121,11683,9947,79,66,0,0,0,0,5,663,663,5,4,0,0,0,0,2,0,0,0,0,0,True,0,5,688,583,-1,Blackhole,Attack
9118,of:0000000000000009,Port#:3,314,6316448,11277,116,66,0,0,0,0,65,2102074,733,6,4,0,0,0,0,4,0,0,0,0,0,True,0,5,688,583,-1,Blackhole,Attack
9119,of:000000000000000c,Port#:1,48,3536,14395,150,76,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,468,376,-1,Blackhole,Attack
9120,of:000000000000000c,Port#:2,47,3446,14395,150,76,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,468,376,-1,Blackhole,Attack
9121,of:000000000000000c,Port#:3,147,14281,13843,130,76,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,468,376,-1,Blackhole,Attack
9122,of:000000000000000c,Port#:4,149,14253,12723,130,76,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,468,376,-1,Blackhole,Attack
9123,of:000000000000000a,Port#:1,47,3446,14395,150,76,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1064,975,-1,Blackhole,Attack
9124,of:000000000000000a,Port#:2,395,12610337,28320,352,76,0,0,0,0,62,2232588,3212,40,5,0,0,0,0,2,278,13777,278,13777,278,True,0,8,1064,975,-1,Blackhole,Attack
9125,of:000000000000000a,Port#:3,365,29326,6317315,303,76,0,0,0,0,40,3208,2233148,66,5,0,0,0,0,3,249512,6303286,249512,6303286,249512,True,0,8,1064,975,-1,Blackhole,Attack
9126,of:000000000000000a,Port#:4,122,12111,6317288,320,76,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,1064,975,-1,Blackhole,Attack
9127,of:000000000000000b,Port#:1,48,3532,14325,149,76,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,313,255,-1,Blackhole,Attack
9128,of:000000000000000b,Port#:2,130,12723,14039,148,76,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,313,255,-1,Blackhole,Attack
9129,of:0000000000000003,Port#:1,152,10705,6317886,325,76,0,0,0,0,0,0,626,5,4,0,0,0,0,1,0,0,0,0,0,True,0,6,801,709,-1,Blackhole,Attack
9130,of:0000000000000003,Port#:2,49,3622,14525,153,76,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,6,801,709,-1,Blackhole,Attack
9131,of:0000000000000003,Port#:3,132,13315,12951,122,76,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,6,801,709,-1,Blackhole,Attack
9132,of:0000000000000003,Port#:4,358,6319896,12965,133,76,0,0,0,0,5,626,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,801,709,-1,Blackhole,Attack
9133,of:0000000000000004,Port#:1,132,13259,10641,87,76,0,0,0,0,4,556,626,5,5,0,0,0,0,1,0,0,0,0,0,True,0,5,655,551,-1,Blackhole,Attack
9134,of:0000000000000004,Port#:2,133,12965,6319896,358,76,0,0,0,0,4,556,626,5,5,0,0,0,0,2,0,0,0,0,0,True,0,5,655,551,-1,Blackhole,Attack
9135,of:0000000000000004,Port#:3,291,6316466,12825,131,76,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,655,551,-1,Blackhole,Attack
9136,of:0000000000000001,Port#:1,48,3536,14385,151,76,0,0,0,0,0,0,626,5,5,0,0,0,0,1,0,0,0,0,0,True,0,606,690,605,-1,Blackhole,Attack
9137,of:0000000000000001,Port#:2,146,10296,6317835,325,76,0,0,0,0,37,2718,2364414,69,5,0,0,0,0,2,0,0,0,0,0,True,0,606,690,605,-1,Blackhole,Attack
9138,of:0000000000000001,Port#:3,121,12797,12783,122,76,0,0,0,0,5,626,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,606,690,605,-1,Blackhole,Attack
9139,of:0000000000000001,Port#:4,302,6317333,20821,245,76,0,0,0,0,69,2364414,3344,42,5,0,0,0,0,4,0,0,0,0,0,True,0,606,690,605,-1,Blackhole,Attack
9140,of:0000000000000002,Port#:1,49,3622,14483,152,76,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,285,226,-1,Blackhole,Attack
9141,of:0000000000000002,Port#:2,122,12783,12797,121,76,0,0,0,0,4,556,626,5,5,0,0,0,0,2,0,0,0,0,0,True,0,4,285,226,-1,Blackhole,Attack
9142,of:0000000000000007,Port#:1,130,13119,12041,107,76,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,665,574,-1,Blackhole,Attack
9143,of:0000000000000007,Port#:2,360,28892,12111,122,76,0,0,0,0,41,3274,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,665,574,-1,Blackhole,Attack
9144,of:0000000000000007,Port#:3,99,11481,29424,362,76,0,0,0,0,4,556,3274,41,5,0,0,0,0,3,278,13777,278,13777,278,True,0,6,665,574,-1,Blackhole,Attack
9145,of:0000000000000008,Port#:1,122,12111,6319391,351,76,0,0,0,0,4,556,2233144,66,5,0,0,0,0,1,0,0,0,0,0,True,0,7,910,803,-1,Blackhole,Attack
9146,of:0000000000000008,Port#:2,362,29424,11481,99,76,0,0,0,0,40,3208,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,7,910,803,-1,Blackhole,Attack
9147,of:0000000000000008,Port#:3,303,6317315,29326,365,76,0,0,0,0,66,2233148,3208,40,5,0,0,0,0,3,278,13777,278,13777,278,True,0,7,910,803,-1,Blackhole,Attack
9148,of:0000000000000005,Port#:1,245,20821,6317333,302,76,0,0,0,0,41,3278,2233144,66,5,0,0,0,0,1,0,0,0,0,0,True,0,7,959,856,-1,Blackhole,Attack
9149,of:0000000000000005,Port#:2,264,22268,12153,123,76,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,959,856,-1,Blackhole,Attack
9150,of:0000000000000005,Port#:3,335,6318271,13063,134,76,0,0,0,0,67,2233214,556,4,5,0,0,0,0,4,669,13777,669,13777,669,True,0,7,959,856,-1,Blackhole,Attack
9151,of:0000000000000006,Port#:1,131,12825,6316466,291,76,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,6303371,0,6303371,0,True,0,6,929,832,-1,Blackhole,Attack
9152,of:0000000000000006,Port#:2,134,13063,6318271,335,76,0,0,0,0,4,556,2233214,67,5,0,0,0,0,2,0,0,0,0,0,True,0,6,929,832,-1,Blackhole,Attack
9153,of:0000000000000006,Port#:3,351,6319391,12111,122,76,0,0,0,0,66,2233144,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,929,832,-1,Blackhole,Attack
9154,of:0000000000000009,Port#:1,143,13777,6317236,320,76,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,714,607,-1,Blackhole,Attack
9155,of:0000000000000009,Port#:2,128,12587,10781,85,76,0,0,0,0,5,626,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,714,607,-1,Blackhole,Attack
9156,of:0000000000000009,Port#:3,320,6317288,12111,122,76,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,714,607,-1,Blackhole,Attack
9157,of:000000000000000c,Port#:1,2535,63089198,44391240,3726,2046,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,13727,13597,-1,Blackhole,Attack
9158,of:000000000000000c,Port#:2,2125,37895316,63270979,3804,2046,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,5,13727,13597,-1,Blackhole,Attack
9159,of:000000000000000c,Port#:3,3683,50678670,50683968,3732,2046,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,13727,13597,-1,Blackhole,Attack
9160,of:000000000000000c,Port#:4,3300,44360540,12805511,1864,2046,0,0,0,0,142,5645887,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,5,13727,13597,-1,Blackhole,Attack
9161,of:000000000000000a,Port#:1,3858,88346076,82240406,5186,2046,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,605,18559,18435,-1,Blackhole,Attack
9162,of:000000000000000a,Port#:2,3121,75712354,57016003,4337,2046,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,605,18559,18435,-1,Blackhole,Attack
9163,of:000000000000000a,Port#:3,5848,101159113,75951410,5209,2046,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,605,18559,18435,-1,Blackhole,Attack
9164,of:000000000000000a,Port#:4,1401,189419,44352608,3169,2046,0,0,0,0,2,278,5506,77,5,0,0,0,0,4,0,0,0,0,0,True,0,605,18559,18435,-1,Blackhole,Attack
9165,of:000000000000000b,Port#:1,3697,69460569,101127963,5377,2046,0,0,0,0,72,5028,5645889,142,5,0,0,0,0,1,0,0,0,0,0,True,0,6,10465,10387,-1,Blackhole,Attack
9166,of:000000000000000b,Port#:2,3395,56951211,50724622,4340,2046,0,0,0,0,4,560,5378,75,5,0,0,0,0,2,0,0,0,0,0,True,0,6,10465,10387,-1,Blackhole,Attack
9167,of:0000000000000003,Port#:1,1820,44165677,31759480,3035,2046,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,12979,12856,-1,Blackhole,Attack
9168,of:0000000000000003,Port#:2,1921,44142883,38063286,3215,2046,0,0,0,0,143,5776879,5504,77,5,0,0,0,0,2,0,0,0,0,0,True,0,6,12979,12856,-1,Blackhole,Attack
9169,of:0000000000000003,Port#:3,2793,19160062,31744145,2805,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,12979,12856,-1,Blackhole,Attack
9170,of:0000000000000003,Port#:4,5060,88521645,25426317,2432,2046,0,0,0,0,77,5504,5777157,145,5,0,0,0,0,4,0,0,0,0,0,True,0,6,12979,12856,-1,Blackhole,Attack
9171,of:0000000000000004,Port#:1,2448,25427733,187879,1365,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,11251,11115,-1,Blackhole,Attack
9172,of:0000000000000004,Port#:2,2432,25426317,88521645,5060,2046,0,0,0,0,142,5645887,5306,74,5,0,0,0,0,2,0,0,0,0,0,True,0,6,11251,11115,-1,Blackhole,Attack
9173,of:0000000000000004,Port#:3,3692,56971424,25426149,2430,2046,0,0,0,0,74,5306,5645887,142,5,0,0,0,0,3,0,0,0,0,0,True,0,6,11251,11115,-1,Blackhole,Attack
9174,of:0000000000000001,Port#:1,3035,69415064,63277969,4358,2046,0,0,0,0,1,70,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,14240,14117,-1,Blackhole,Attack
9175,of:0000000000000001,Port#:2,1678,31572958,44352406,3181,2046,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,14240,14117,-1,Blackhole,Attack
9176,of:0000000000000001,Port#:3,3222,38064153,25476798,3158,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,14240,14117,-1,Blackhole,Attack
9177,of:0000000000000001,Port#:4,4954,82194465,63277813,3924,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,14240,14117,-1,Blackhole,Attack
9178,of:0000000000000002,Port#:1,2340,50492776,50677835,3675,2046,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,8295,8216,-1,Blackhole,Attack
9179,of:0000000000000002,Port#:2,3158,25476798,38064153,3222,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,8295,8216,-1,Blackhole,Attack
9180,of:0000000000000007,Port#:1,2447,25427635,31736112,2687,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,11327,11194,-1,Blackhole,Attack
9181,of:0000000000000007,Port#:2,4845,75924152,189419,1401,2046,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,11327,11194,-1,Blackhole,Attack
9182,of:0000000000000007,Port#:3,2225,19121550,94850446,5594,2046,0,0,0,0,4,556,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,11327,11194,-1,Blackhole,Attack
9183,of:0000000000000008,Port#:1,1400,189349,50715572,4227,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,15926,15792,-1,Blackhole,Attack
9184,of:0000000000000008,Port#:2,5594,94850446,19121272,2223,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,15926,15792,-1,Blackhole,Attack
9185,of:0000000000000008,Port#:3,5209,75951410,101159113,5848,2046,0,0,0,0,2,280,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,15926,15792,-1,Blackhole,Attack
9186,of:0000000000000005,Port#:1,3924,63277813,82194465,4954,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,13211,13085,-1,Blackhole,Attack
9187,of:0000000000000005,Port#:2,4235,69561066,189419,1401,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,13211,13085,-1,Blackhole,Attack
9188,of:0000000000000005,Port#:3,3658,38093474,12811888,1974,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,13211,13085,-1,Blackhole,Attack
9189,of:0000000000000006,Port#:1,2430,25426149,56971424,3692,2046,0,0,0,0,142,5645887,5306,74,5,0,0,0,0,1,0,0,0,0,0,True,0,6,11789,11662,-1,Blackhole,Attack
9190,of:0000000000000006,Port#:2,1974,12811888,38093474,3658,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,11789,11662,-1,Blackhole,Attack
9191,of:0000000000000006,Port#:3,4229,50715850,189349,1400,2046,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,11789,11662,-1,Blackhole,Attack
9192,of:0000000000000009,Port#:1,3004,38048688,44351216,3168,2046,0,0,0,0,142,5645887,5306,74,5,0,0,0,0,1,0,0,0,0,0,True,0,6,9725,9590,-1,Blackhole,Attack
9193,of:0000000000000009,Port#:2,1698,6501341,12802369,1820,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,9725,9590,-1,Blackhole,Attack
9194,of:0000000000000009,Port#:3,3171,44352888,189419,1401,2046,0,0,0,0,76,5588,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,9725,9590,-1,Blackhole,Attack
9195,of:000000000000000c,Port#:1,1112,18951124,31696620,2361,1687,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,6,9348,9222,-1,Blackhole,Attack
9196,of:000000000000000c,Port#:2,1568,31565386,38015144,2754,1687,0,0,0,0,0,0,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,9348,9222,-1,Blackhole,Attack
9197,of:000000000000000c,Port#:3,1357,169179,19095627,2089,1687,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,True,0,6,9348,9222,-1,Blackhole,Attack
9198,of:000000000000000c,Port#:4,3965,69554663,31727547,2813,1687,0,0,0,0,89,6296,6039699,151,4,0,0,0,0,4,433290,6303287,433290,6303287,433290,True,0,6,9348,9222,-1,Blackhole,Attack
9199,of:000000000000000a,Port#:1,1978,44176684,44334168,3156,1687,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,9250,9127,-1,Blackhole,Attack
9200,of:000000000000000a,Port#:2,858,25225078,6490395,1774,1687,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,9250,9127,-1,Blackhole,Attack
9201,of:000000000000000a,Port#:3,1151,154697,6465267,1396,1687,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,9250,9127,-1,Blackhole,Attack
9202,of:000000000000000a,Port#:4,3304,38051846,69532926,3637,1687,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,9250,9127,-1,Blackhole,Attack
9203,of:000000000000000b,Port#:1,1134,31535564,12800368,2042,1687,0,0,0,0,149,6039419,6298,89,5,0,0,0,0,1,0,0,0,0,0,True,0,6,4272,4193,-1,Blackhole,Attack
9204,of:000000000000000b,Port#:2,1528,6473214,25378145,1972,1687,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,4272,4193,-1,Blackhole,Attack
9205,of:0000000000000003,Port#:1,1358,31551029,25408095,2419,1687,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,605,9224,9097,-1,Blackhole,Attack
9206,of:0000000000000003,Port#:2,1037,12654486,37992813,2446,1687,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,605,9224,9097,-1,Blackhole,Attack
9207,of:0000000000000003,Port#:3,1661,6481714,25383811,2059,1687,0,0,0,0,2,278,6039697,151,5,0,0,0,0,3,315147,6303287,315147,6303287,315147,True,0,605,9224,9097,-1,Blackhole,Attack
9208,of:0000000000000003,Port#:4,2504,44288078,12808770,2181,1687,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,605,9224,9097,-1,Blackhole,Attack
9209,of:0000000000000004,Port#:1,2016,19088950,12793502,1948,1687,0,0,0,0,89,6296,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,7995,7870,-1,Blackhole,Attack
9210,of:0000000000000004,Port#:2,2181,12808770,44288078,2504,1687,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,5,7995,7870,-1,Blackhole,Attack
9211,of:0000000000000004,Port#:3,2711,44303325,6466503,1446,1687,0,0,0,0,2,278,6296,89,5,0,0,0,0,3,582,5820,582,5820,582,True,0,5,7995,7870,-1,Blackhole,Attack
9212,of:0000000000000001,Port#:1,379,26261,19067128,1702,1687,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,605,6611,6493,-1,Blackhole,Attack
9213,of:0000000000000001,Port#:2,1367,44134538,6512092,2108,1687,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,605,6611,6493,-1,Blackhole,Attack
9214,of:0000000000000001,Port#:3,1816,12784074,12768039,1586,1687,0,0,0,0,89,6296,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,605,6611,6493,-1,Blackhole,Attack
9215,of:0000000000000001,Port#:4,1105,152709,12762761,1516,1687,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,605,6611,6493,-1,Blackhole,Attack
9216,of:0000000000000002,Port#:1,1234,18959448,37999599,2544,1687,0,0,0,0,87,6018,6039697,151,4,0,0,0,0,1,433290,6303287,433290,6303287,433290,True,0,406,4880,4804,-1,Blackhole,Attack
9217,of:0000000000000002,Port#:2,1586,12768039,12784074,1816,1687,0,0,0,0,2,278,6296,89,4,0,0,0,0,2,423,7482,423,7482,423,True,0,406,4880,4804,-1,Blackhole,Attack
9218,of:0000000000000007,Port#:1,2203,13073077,153685,1119,1692,0,0,0,0,28,264498,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,8132,7997,-1,Blackhole,Attack
9219,of:0000000000000007,Port#:2,2759,38014775,19096763,2131,1692,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,8132,7997,-1,Blackhole,Attack
9220,of:0000000000000007,Port#:3,2094,19095153,169693,1360,1692,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,8132,7997,-1,Blackhole,Attack
